# GoLean native-frontend full-corpus differential baseline
# recorded: 2026-08-19 (bug-fix arc slice 2, step 1 — THE BUG-057 EDGE
#   ENUMERATION, red/green recorded BEFORE any fix)
#   commit: this commit (on 740f09f8, the BUG-058 fix)
#   re-pin reason: 46 NEW ids and NOTHING ELSE. The new package
#   Corpus/coverage/exec/spec-examples-decl/var-comma-ok-matrix walks
#   the full BUG-057 matrix — three comma-ok sources (receive, map
#   index, type assertion) x untyped/typed declaration x blank in the
#   value position / blank in the ok position / neither x
#   function-local / package-level — plus the positions the
#   declaration can occupy (function literal, grouped multi-spec
#   declaration, goto-restructured body, interface-valued map), the
#   shadow-capture shape, the three interface-TYPED forms, and the
#   adjacent tuple-call declaration. These are the DEFECTIVE emitter's
#   colours: the fix commit's flips are a prediction this record lets
#   the next run confirm, not a story told afterwards.
#   Every new row observes a TRUE ok (a false ok cannot distinguish
#   delivery from drop) and returns value and ok as SEPARATE
#   observables (closing F-10, where `x && ok` collapsed the two
#   deliveries into one bit).
#   Breakdown of the 46:
#     22 PASS — the 18 pkg-* rows (package-level is correct for every
#        source, typedness and blank position; the $pkginit path
#        fabricates one AssignStmt per multi-value spec and runs
#        emitAssign) and the 4 local *-blank-ok rows, which observe the
#        VALUE half only and were never wrong.
#     11 FAIL/differential — the silent drop: recv-untyped,
#        recv-untyped-blank-value, recv-typed, recv-typed-blank-value,
#        index-untyped, index-untyped-blank-value, index-typed,
#        index-typed-blank-value, func-literal, grouped-spec,
#        after-goto. All 11 join BUG-057's Cases: list in this commit.
#     13 FAIL/frontend-export — fail-closed, NOT wrong answers: the six
#        local type-assertion rows ("type assert form outside a
#        2-target assignment"), {recv,index,assert}-typed-iface and
#        iface-value ("implicit interface conversion in multi-value
#        assignment"), shadow-capture and tuple-call-{untyped,typed}
#        ("type *types.Tuple").
#   ZERO drift on the 2103 pre-existing rows — no PASS<->FAIL flip, no
#   stage change, no dropped id.
#   Full run: 2149 cases (1992 PASS / 157 FAIL), native frontend.
#
result	id	stage
PASS	examples/powmod/small	-
PASS	examples/powmod/two-large	-
PASS	examples/powmod/two-ten	-
PASS	examples/powmod/wrap	-
PASS	examples/powmod/zero-zero	-
PASS	examples/queue/empty-size	-
PASS	examples/queue/enq-front	-
PASS	examples/queue/fifo-three	-
PASS	examples/queue/fifo-three-desc	-
PASS	examples/queue/fifo-three-extremes	-
PASS	examples/queue/fifo-three-same	-
PASS	examples/queue/harness-bigseed	-
PASS	examples/queue/harness-cap-drain	-
PASS	examples/queue/harness-empty	-
PASS	examples/queue/harness-k-over	-
PASS	examples/queue/harness-k-zero	-
PASS	examples/queue/harness-mid	-
PASS	examples/queue/harness-one-drain	-
PASS	examples/reverse/empty	-
PASS	examples/reverse/four	-
PASS	examples/reverse/four-big	-
PASS	examples/reverse/four-u64max	-
PASS	examples/reverse/harness-empty	-
PASS	examples/reverse/harness-five	-
PASS	examples/reverse/harness-v-empty	-
PASS	examples/reverse/harness-v-five	-
PASS	examples/reverse/harness-v-wrap-max	-
PASS	examples/reverse/harness-v-wrapping	-
PASS	examples/reverse/harness-wrap-max	-
PASS	examples/reverse/harness-wrapping	-
PASS	examples/reverse/one	-
PASS	examples/reverse/three	-
PASS	examples/rle/empty	-
PASS	examples/rle/four-alternating	-
PASS	examples/rle/four-distinct	-
PASS	examples/rle/four-extremes	-
PASS	examples/rle/four-first	-
PASS	examples/rle/four-first-same	-
PASS	examples/rle/four-mixed	-
PASS	examples/rle/four-same	-
PASS	examples/rle/harness-r-cap	-
PASS	examples/rle/harness-r-empty	-
PASS	examples/rle/harness-r-extreme	-
PASS	examples/rle/harness-r-mid	-
PASS	examples/rle/harness-r-one	-
PASS	examples/rle/one	-
PASS	examples/selsort/empty	-
PASS	examples/selsort/four-duplicates	-
PASS	examples/selsort/four-extremes	-
PASS	examples/selsort/four-reversed	-
PASS	examples/selsort/four-same	-
PASS	examples/selsort/four-shuffled	-
PASS	examples/selsort/four-sorted	-
PASS	examples/selsort/harness-r-cap	-
PASS	examples/selsort/harness-r-empty	-
PASS	examples/selsort/harness-r-extreme	-
PASS	examples/selsort/harness-r-mid	-
PASS	examples/selsort/harness-r-one	-
PASS	examples/selsort/one	-
PASS	examples/selsort/three	-
PASS	examples/sieve/beyond	-
PASS	examples/sieve/composite	-
PASS	examples/sieve/harness-mid	-
PASS	examples/sieve/harness-zero	-
PASS	examples/sieve/n0	-
PASS	examples/sieve/n1	-
PASS	examples/sieve/n10	-
PASS	examples/sieve/n2	-
PASS	examples/sieve/n30	-
PASS	examples/sieve/n60	-
PASS	examples/sieve/prime	-
PASS	examples/stack/empty-size	-
PASS	examples/stack/harness-cap-drain	-
PASS	examples/stack/harness-empty	-
PASS	examples/stack/harness-k0	-
PASS	examples/stack/harness-kn	-
PASS	examples/stack/harness-kover	-
PASS	examples/stack/harness-maxseed	-
PASS	examples/stack/harness-mid	-
PASS	examples/stack/harness-one	-
PASS	examples/stack/lifo-dup	-
PASS	examples/stack/lifo-extremes	-
PASS	examples/stack/lifo-three	-
PASS	examples/stack/peek-two	-
PASS	examples/stein/a-zero	-
PASS	examples/stein/big	-
PASS	examples/stein/common	-
PASS	examples/stein/coprime	-
PASS	examples/stein/harness-big	-
PASS	examples/stein/harness-common	-
PASS	examples/stein/pow2	-
PASS	examples/stein/zero-b	-
PASS	examples/stein/zero-zero	-
PASS	examples/strrev/build-mid	-
PASS	examples/strrev/harness-cap	-
PASS	examples/strrev/harness-empty	-
PASS	examples/strrev/harness-extreme	-
PASS	examples/strrev/harness-mid	-
PASS	examples/strrev/harness-one	-
PASS	examples/strrev/palin-empty	-
PASS	examples/strrev/palin-lit	-
PASS	examples/strrev/palin-no	-
PASS	examples/strrev/palin-one	-
PASS	examples/strrev/rev-built	-
PASS	examples/strrev/rev-lit	-
PASS	examples/twosum/empty	-
PASS	examples/twosum/four-dups	-
PASS	examples/twosum/four-extremes	-
PASS	examples/twosum/four-first	-
PASS	examples/twosum/four-last	-
PASS	examples/twosum/four-mid	-
PASS	examples/twosum/four-notfound	-
PASS	examples/twosum/four-same	-
PASS	examples/twosum/harness-r-eight	-
PASS	examples/twosum/harness-r-empty	-
PASS	examples/twosum/harness-r-five	-
PASS	examples/twosum/harness-r-one	-
PASS	examples/twosum/harness-r-wrap	-
PASS	examples/twosum/one-notfound	-
PASS	examples/wordcount/all-same	-
PASS	examples/wordcount/distinct	-
PASS	examples/wordcount/empty	-
PASS	examples/wordcount/four-u64max	-
PASS	examples/wordcount/harness-empty	-
PASS	examples/wordcount/harness-r-eight	-
PASS	examples/wordcount/harness-r-empty	-
PASS	examples/wordcount/harness-r-seven	-
PASS	examples/wordcount/harness-r-wrap-max	-
PASS	examples/wordcount/harness-seven	-
PASS	examples/wordcount/harness-wrap-max	-
PASS	examples/wordcount/mode-three	-
PASS	examples/wordcount/one	-
PASS	examples/wordcount/two-pairs	-
PASS	examples/wordfreq/build-text	-
PASS	examples/wordfreq/harness-eight	-
PASS	examples/wordfreq/harness-empty	-
PASS	examples/wordfreq/harness-mid	-
PASS	examples/wordfreq/harness-one	-
PASS	examples/wordfreq/harness-one-miss	-
PASS	examples/wordfreq/harness-qwrap	-
PASS	examples/wordfreq/harness-twelve	-
PASS	examples/wordfreq/harness-wrap	-
PASS	examples/wordfreq/lit-all-same	-
PASS	examples/wordfreq/lit-basic	-
PASS	examples/wordfreq/lit-empty	-
PASS	examples/wordfreq/lit-miss	-
PASS	examples/wordfreq/lit-space-only	-
PASS	examples/wordfreq/lit-tabs-newlines	-
PASS	floats/compound-assign	-
PASS	floats/defined-incdec	-
PASS	floats/defined-type-ops	-
PASS	floats/division-specials	-
PASS	floats/finite-arithmetic	-
PASS	floats/float32-conversion-rounding	-
PASS	floats/float32-specials	-
PASS	floats/fma-shape	-
PASS	floats/generic-type-set/compound-assign	-
PASS	floats/generic-type-set/conversion-to-int	-
PASS	floats/generic-type-set/defined-float32-sum	-
PASS	floats/generic-type-set/defined-float64-sum	-
PASS	floats/generic-type-set/explicit-constant	-
PASS	floats/generic-type-set/inference	-
PASS	floats/generic-type-set/ordering	-
PASS	floats/generic-type-set/zero-value	-
PASS	floats/incdec	-
PASS	floats/int64-to-float-rounding	-
PASS	floats/nan-comparisons	-
PASS	floats/nan-map-key	-
PASS	floats/precision-rounding	-
PASS	floats/signed-zero	-
PASS	floats/signed-zero-map-key	-
FAIL	floats/to-int-out-of-range/nan	lean-observation
FAIL	floats/to-int-out-of-range/range	lean-observation
PASS	floats/to-int-truncation	-
PASS	floats/to-uint-truncation	-
PASS	floats/typed-constant-adaptation	-
PASS	functions/bare-call-chain/chain	-
PASS	functions/bare-call-chain/func-value	-
PASS	functions/bare-call-chain/helper	-
PASS	functions/bare-call-chain/multi-result	-
PASS	functions/bare-call-discard-result	-
PASS	functions/closure-arg-and-capture	-
PASS	functions/closure-block-scope-capture	-
PASS	functions/closure-captures-named-result	-
PASS	functions/closure-captures-param	-
PASS	functions/closure-frame-sees-mutation	-
PASS	functions/closure-loop-var-capture	-
PASS	functions/closure-nested-recapture	-
PASS	functions/closure-param-shadows-capture	-
PASS	functions/closure-recursion	-
PASS	functions/closure-return-state	-
PASS	functions/closure-returns-closure	-
PASS	functions/closure-share	-
PASS	functions/closure-two-vars-one-closure	-
PASS	functions/closure-value-reassigned	-
PASS	functions/composite-function-values/map-call	-
PASS	functions/composite-function-values/slice-call	-
PASS	functions/composite-function-values/struct-call	-
PASS	functions/composite-function-values/struct-reassign	-
PASS	functions/function-in-interface	-
PASS	functions/function-interface-compare-panic	-
PASS	functions/function-nil-compare	-
PASS	functions/function-reassign	-
PASS	functions/higher-order-arg	-
PASS	functions/method-value-callback	-
PASS	functions/nil-function-call-panic	-
PASS	functions/recursion	-
PASS	functions/return-function	-
PASS	functions/untyped-nil-sinks/array-lit-elem	-
PASS	functions/untyped-nil-sinks/call-arg	-
PASS	functions/untyped-nil-sinks/ctl-map-lit-value	-
PASS	functions/untyped-nil-sinks/ctl-zero-value	-
PASS	functions/untyped-nil-sinks/nested-map-value	-
PASS	functions/untyped-nil-sinks/plain-assign	-
PASS	functions/untyped-nil-sinks/return-nil	-
PASS	functions/untyped-nil-sinks/slice-lit-elem	-
PASS	functions/untyped-nil-sinks/struct-lit-append	-
PASS	functions/untyped-nil-sinks/struct-lit-field	-
PASS	functions/untyped-nil-sinks/struct-lit-map-field	-
PASS	functions/untyped-nil-sinks/variadic-spread	-
FAIL	generics/chan-type-arg/first	frontend-export
PASS	generics/comparable-constraint	-
PASS	generics/comparable-runtime-edge/any-different-dynamic-types	-
PASS	generics/comparable-runtime-edge/any-equal-ints	-
PASS	generics/comparable-runtime-edge/any-func-panic	-
PASS	generics/comparable-runtime-edge/any-map-panic	-
PASS	generics/comparable-runtime-edge/any-slice-panic	-
PASS	generics/comparable-runtime-edge/array-interface-panic	-
PASS	generics/comparable-runtime-edge/struct-interface-panic	-
PASS	generics/comparable-runtime-edge/struct-skips-interface-panic	-
PASS	generics/constraint-embedding	-
PASS	generics/defined-slice-type	-
PASS	generics/derived-instantiation	-
PASS	generics/empty-struct-argument	-
PASS	generics/generic-closure	-
PASS	generics/generic-closure/shared-capture	-
PASS	generics/generic-interface-param/call	-
PASS	generics/generic-interface-param/unrelated	-
PASS	generics/generic-interface-value	-
PASS	generics/generic-map-type	-
PASS	generics/generic-struct	-
PASS	generics/higher-order-inference/assignment-target	-
PASS	generics/higher-order-inference/named-function-type	-
PASS	generics/higher-order-inference/partial-instantiation-target	-
PASS	generics/higher-order-inference/pass-to-concrete	-
PASS	generics/higher-order-inference/pass-to-generic	-
PASS	generics/higher-order-inference/return-target	-
PASS	generics/identity	-
PASS	generics/inference	-
PASS	generics/instantiated-function-value	-
PASS	generics/instantiated-map-key	-
PASS	generics/instantiated-method-value	-
PASS	generics/instantiated-type-assert/comma-ok	-
PASS	generics/instantiated-type-assert/name	-
PASS	generics/instantiated-type-assert/ok	-
PASS	generics/instantiated-type-assert/panic	-
FAIL	generics/local-type-argument	frontend-export
PASS	generics/local-type-in-generic/assert-panic	-
PASS	generics/local-type-in-generic/dynamic-name	-
PASS	generics/local-type-two-instantiations	-
PASS	generics/map-slice	-
PASS	generics/method-and-type-set-constraint	-
PASS	generics/method-constraint-call	-
PASS	generics/nested-instantiation	-
PASS	generics/quarantined-instantiation	-
PASS	generics/quarantined-instantiation-interface	-
PASS	generics/recursive-constraints/argument-method	-
PASS	generics/recursive-constraints/clone	-
PASS	generics/recursive-constraints/comparable	-
PASS	generics/recursive-constraints/pointer-self	-
PASS	generics/recursive-generic-type	-
PASS	generics/self-recursive	-
PASS	generics/structural-transparency	-
PASS	generics/type-aliases/func-type	-
PASS	generics/type-aliases/map-literal	-
PASS	generics/type-aliases/nested-map	-
PASS	generics/type-aliases/slice-same-type	-
FAIL	generics/type-aliases/struct-literal	frontend-export
PASS	generics/type-method-dispatch	-
PASS	generics/type-parameter-channel-ops	-
PASS	generics/type-parameter-composite-literal	-
PASS	generics/type-parameter-conversion	-
PASS	generics/type-parameter-map-ops	-
PASS	generics/type-parameter-slice-ops	-
PASS	generics/type-set-constraint	-
PASS	generics/unused-generic-helper	-
PASS	generics/zero-composite	-
PASS	generics/zero-values	-
PASS	goroutines/buffered-wake/cap-one	confluent
PASS	goroutines/buffered-wake/fifo	confluent
PASS	goroutines/buffered-wake/len-after-join	confluent
PASS	goroutines/close-wake/close-after-send-drains	confluent
PASS	goroutines/close-wake/receiver	confluent
PASS	goroutines/close-wake/receiver-drain-first	confluent
PASS	goroutines/close-wake/send-closed-recovered	confluent
PASS	goroutines/close-wake/sender-full-buffer	racy
PASS	goroutines/close-wake/sender-panics	racy
PASS	goroutines/deadlock/after-progress	-
PASS	goroutines/deadlock/chain	-
PASS	goroutines/deadlock/mutual	-
PASS	goroutines/deadlock/with-select	-
PASS	goroutines/fork-join/args-eval-now	confluent
PASS	goroutines/fork-join/buffered	confluent
PASS	goroutines/fork-join/closure-capture	confluent
PASS	goroutines/fork-join/compute	confluent
PASS	goroutines/fork-join/method-callee	confluent
PASS	goroutines/fork-join/result-discarded	confluent
PASS	goroutines/fork-join/two-workers-own-chans	confluent
PASS	goroutines/fork-join/unbuffered	confluent
FAIL	goroutines/go-builtin/close	frontend-export
PASS	goroutines/main-exit/blocked-goroutine	confluent
PASS	goroutines/main-exit/two-leaked	confluent
PASS	goroutines/ping-pong/alternate	confluent
PASS	goroutines/ping-pong/cap-zero	confluent
PASS	goroutines/pipeline/buffered-stage	-
PASS	goroutines/pipeline/request-reply	confluent
PASS	goroutines/pipeline/two-stage	-
PASS	goroutines/rendezvous-hb/recv-hb	confluent
PASS	goroutines/rendezvous-hb/send-hb	confluent
PASS	goroutines/sched-dependent/first-come	membership
PASS	goroutines/sched-dependent/len-handoff	membership
PASS	goroutines/sched-dependent/select-default-handshake	membership
PASS	goroutines/sched-dependent/waiter-pick	membership
PASS	goroutines/select-arrival-multi	membership
PASS	goroutines/select-closed-arrival/recv-closed-drains-hb	confluent
PASS	goroutines/select-closed-arrival/recv-parked-sender	racy
PASS	goroutines/select-closed-arrival/send	confluent
PASS	goroutines/select-closed-arrival/send-close-race	racy
PASS	goroutines/select-closed-arrival/send-paired-then-close	confluent
PASS	goroutines/select-wake-multi	membership
PASS	goroutines/select-wake/buffered-data	confluent
PASS	goroutines/select-wake/closed	confluent
PASS	goroutines/select-wake/recv	confluent
PASS	goroutines/select-wake/send	confluent
PASS	goroutines/spawn-edge/child-panic-aborts	confluent
FAIL	goroutines/spawn-edge/child-recovers	frontend-export
FAIL	goroutines/spawn-edge/nil-func-fatal	go-run
PASS	goroutines/spawn-edge/nil-interface-recovered	-
PASS	goroutines/spawn-edge/ptr-box-child-aborts	confluent
FAIL	goroutines/spawn-in-init/in-init	lean-observation
PASS	goroutines/wake-window/buffered-send	membership
PASS	goroutines/wake-window/close-recv	membership
PASS	goroutines/worker-pool/shared-feed	-
PASS	goroutines/worker-pool/sum	confluent
PASS	if/condition-evaluated-once	-
PASS	if/else-if-first-match	-
PASS	if/if-init-scope	-
PASS	if/init-before-condition	-
PASS	imported-goose/channel/actris-example	confluent
PASS	imported-goose/channel/google-search	membership
PASS	imported-goose/channel/muxer-unverified/done	-
PASS	imported-goose/channel/muxer-unverified/drained	-
PASS	imported-goose/channel/muxer/async	confluent
PASS	imported-goose/channel/muxer/client	confluent
PASS	imported-goose/channel/parallel-search-replace/search-replace	-
PASS	imported-goose/channel/select-tricky-examples/nb-full-buffer-not-ready	-
PASS	imported-goose/channel/select-tricky-examples/nb-guaranteed-ready	-
PASS	imported-goose/channel/select-tricky-examples/nb-not-ready	confluent
PASS	imported-goose/generics/constraints	-
PASS	imported-goose/generics/generic-conversion	-
PASS	imported-goose/generics/helpers	-
PASS	imported-goose/semantics/allocator/allocate-distinct	-
PASS	imported-goose/semantics/allocator/allocate-full	-
PASS	imported-goose/semantics/block/explicit-block-stmt	-
PASS	imported-goose/semantics/builtin/max-uint64	-
PASS	imported-goose/semantics/builtin/min-uint64	-
PASS	imported-goose/semantics/closures/closure-basic	-
PASS	imported-goose/semantics/comparisons/compare-all	-
PASS	imported-goose/semantics/comparisons/compare-g-e	-
PASS	imported-goose/semantics/comparisons/compare-g-t	-
PASS	imported-goose/semantics/comparisons/compare-l-e	-
PASS	imported-goose/semantics/comparisons/compare-l-t	-
PASS	imported-goose/semantics/conversions/byte-slice-to-string	-
PASS	imported-goose/semantics/copy/copy-shorter-dst	-
PASS	imported-goose/semantics/copy/copy-shorter-src	-
FAIL	imported-goose/semantics/copy/copy-simple	frontend-export
PASS	imported-goose/semantics/defer/defer	-
PASS	imported-goose/semantics/defer/defer-func-lit	-
PASS	imported-goose/semantics/first-class-function/first-class-function	-
PASS	imported-goose/semantics/function-ordering/failing-argument-order	-
PASS	imported-goose/semantics/function-ordering/failing-function-ordering	-
PASS	imported-goose/semantics/int-conversions/u32-len	-
PASS	imported-goose/semantics/int-conversions/u32-newtype-len	-
PASS	imported-goose/semantics/int-conversions/u32-to-u64	-
PASS	imported-goose/semantics/int-conversions/u64-to-u32	-
PASS	imported-goose/semantics/int-conversions/uint32-untyped	-
PASS	imported-goose/semantics/interfaces-complex/accept-address-interface	-
PASS	imported-goose/semantics/interfaces-complex/double-pointer-interface	-
PASS	imported-goose/semantics/interfaces-complex/downcast-interface	-
PASS	imported-goose/semantics/interfaces-complex/embedding-interface	-
PASS	imported-goose/semantics/interfaces-complex/empty-interface	-
PASS	imported-goose/semantics/interfaces-complex/multiple-fields-interface	-
PASS	imported-goose/semantics/interfaces-complex/params-interface	-
PASS	imported-goose/semantics/interfaces-complex/polymorphism-interface	-
PASS	imported-goose/semantics/interfaces-complex/shared-functions-interface	-
PASS	imported-goose/semantics/interfaces-complex/string-interface	-
PASS	imported-goose/semantics/interfaces-complex/type-assertion-interface	-
PASS	imported-goose/semantics/interfaces/assign-interface	-
PASS	imported-goose/semantics/interfaces/basic-interface	-
PASS	imported-goose/semantics/interfaces/binary-expr-interface	-
PASS	imported-goose/semantics/interfaces/if-stmt-interface	-
PASS	imported-goose/semantics/interfaces/multiple-interface	-
PASS	imported-goose/semantics/lock/s-use-locks	-
PASS	imported-goose/semantics/loops/break-from-loop-assign-and-continue	-
PASS	imported-goose/semantics/loops/break-from-loop-for-only	-
PASS	imported-goose/semantics/loops/break-from-loop-no-continue	-
PASS	imported-goose/semantics/loops/break-from-loop-no-continue-double	-
PASS	imported-goose/semantics/loops/break-from-loop-with-continue	-
PASS	imported-goose/semantics/loops/for-loop-wait	-
PASS	imported-goose/semantics/loops/nested-go-style-loops	-
PASS	imported-goose/semantics/loops/nested-go-style-loops-no-comparison	-
PASS	imported-goose/semantics/loops/nested-loops	-
PASS	imported-goose/semantics/loops/standard-for-loop	-
PASS	imported-goose/semantics/maps/iterate-map	-
PASS	imported-goose/semantics/maps/map-size	-
PASS	imported-goose/semantics/multiple-assign/assign-three	-
PASS	imported-goose/semantics/multiple-assign/assign-two	-
FAIL	imported-goose/semantics/multiple-assign/multiple-assign-to-map	frontend-export
PASS	imported-goose/semantics/multiple-return/anonymous-binding	-
PASS	imported-goose/semantics/multiple-return/return-four	-
PASS	imported-goose/semantics/multiple-return/return-three	-
PASS	imported-goose/semantics/multiple-return/return-two	-
PASS	imported-goose/semantics/new/nil-default	-
PASS	imported-goose/semantics/new/nil-val	-
PASS	imported-goose/semantics/nil/compare-nil-to-nil	-
PASS	imported-goose/semantics/nil/compare-pointer-to-nil	-
PASS	imported-goose/semantics/nil/compare-pointer-wrapped-default-to-nil	-
PASS	imported-goose/semantics/nil/compare-pointer-wrapped-to-nil	-
PASS	imported-goose/semantics/nil/compare-slice-to-nil	-
PASS	imported-goose/semantics/nil/interface-nil-with-type	-
PASS	imported-goose/semantics/operations/add64-equals	-
PASS	imported-goose/semantics/operations/arithmetic-shifts	-
PASS	imported-goose/semantics/operations/bit-add-and	-
PASS	imported-goose/semantics/operations/bitwise-ops-precedence	-
PASS	imported-goose/semantics/operations/division-precedence	-
PASS	imported-goose/semantics/operations/failing-reverse-assign-ops32	-
PASS	imported-goose/semantics/operations/many-parentheses	-
PASS	imported-goose/semantics/operations/mod-precedence	-
PASS	imported-goose/semantics/operations/plus-times	-
PASS	imported-goose/semantics/operations/reverse-assign-ops64	-
PASS	imported-goose/semantics/operations/sub64-equals	-
PASS	imported-goose/semantics/panic	-
PASS	imported-goose/semantics/precedence/and-compare	-
PASS	imported-goose/semantics/precedence/or-compare	-
PASS	imported-goose/semantics/precedence/or-compare-simple	-
PASS	imported-goose/semantics/precedence/shift-mod	-
PASS	imported-goose/semantics/shortcircuiting/shortcircuit-and-f-t	-
PASS	imported-goose/semantics/shortcircuiting/shortcircuit-and-t-f	-
PASS	imported-goose/semantics/shortcircuiting/shortcircuit-or-f-t	-
PASS	imported-goose/semantics/shortcircuiting/shortcircuit-or-t-f	-
PASS	imported-goose/semantics/slices/overwrite-array	-
PASS	imported-goose/semantics/slices/slice-append	-
PASS	imported-goose/semantics/slices/slice-capacity-ops	-
PASS	imported-goose/semantics/slices/slice-literal	-
PASS	imported-goose/semantics/slices/slice-ops	-
PASS	imported-goose/semantics/slices/slice-ref	-
PASS	imported-goose/semantics/struct-pointers/foo-bar-mutation	-
PASS	imported-goose/semantics/structs/incomplete-struct	-
PASS	imported-goose/semantics/structs/nested-struct-updates	-
PASS	imported-goose/semantics/structs/store-composite	-
PASS	imported-goose/semantics/structs/store-in-struct-pointer-var	-
PASS	imported-goose/semantics/structs/store-in-struct-var	-
PASS	imported-goose/semantics/structs/store-slice	-
PASS	imported-goose/semantics/structs/struct-constructions	-
PASS	imported-goose/semantics/structs/struct-field-func	-
PASS	imported-goose/semantics/structs/struct-updates	-
PASS	imported-goose/semantics/switch/switch-conversion	-
PASS	imported-goose/semantics/switch/switch-default-true	-
PASS	imported-goose/semantics/switch/switch-multiple	-
PASS	imported-goose/semantics/switch/switch-val	-
PASS	imported-goose/semantics/type-equality/defined-str-types-equal	-
PASS	imported-goose/semantics/type-equality/list-types-equal	-
PASS	imported-goose/semantics/type-equality/primitive-types-equal	-
PASS	imported-goose/semantics/vars/address-of-local	-
PASS	imported-goose/semantics/vars/anonymous-assign	-
PASS	imported-goose/semantics/vars/pointer-assignment	-
PASS	imported-goose/storage/comments	-
PASS	imported-goose/storage/interfacerecursion	-
PASS	imported-goose/storage/mapliteral	-
PASS	imported-goose/storage/mutualrec	-
PASS	imported-goose/unittest/array	-
PASS	imported-goose/unittest/comments	-
PASS	imported-goose/unittest/const	-
PASS	imported-goose/unittest/control-flow	-
PASS	imported-goose/unittest/conversions/conversion-literal	-
PASS	imported-goose/unittest/conversions/u32-newtype-len	-
PASS	imported-goose/unittest/conversions/wrapper	-
PASS	imported-goose/unittest/copy/copy-different-lengths	-
FAIL	imported-goose/unittest/copy/copy-simple	frontend-export
PASS	imported-goose/unittest/embedded/field-nil-promote	-
PASS	imported-goose/unittest/embedded/live	-
PASS	imported-goose/unittest/embedded/nil-promote	-
PASS	imported-goose/unittest/empty-functions	-
PASS	imported-goose/unittest/enum	-
PASS	imported-goose/unittest/float	-
PASS	imported-goose/unittest/globals	-
PASS	imported-goose/unittest/higher-order	-
FAIL	imported-goose/unittest/interfaces	frontend-export
PASS	imported-goose/unittest/ints	-
PASS	imported-goose/unittest/literals	-
PASS	imported-goose/unittest/loops	-
PASS	imported-goose/unittest/multiple	-
PASS	imported-goose/unittest/nil	-
PASS	imported-goose/unittest/operators	-
PASS	imported-goose/unittest/panic	-
PASS	imported-goose/unittest/reassign	-
PASS	imported-goose/unittest/recursive	-
PASS	imported-goose/unittest/repeat-vars	-
PASS	imported-goose/unittest/replicated-disk	-
PASS	imported-goose/unittest/returns	-
PASS	imported-goose/unittest/rune	-
PASS	imported-goose/unittest/slices	-
PASS	imported-goose/unittest/spawn/simple-spawn	-
PASS	imported-goose/unittest/strings	-
PASS	imported-goose/unittest/struct-method	-
PASS	imported-goose/unittest/struct-pointers	-
PASS	imported-goose/unittest/switch	-
PASS	imported-goose/unittest/synchronization/make-lock	-
PASS	imported-goose/unittest/topsort	-
PASS	imported-goose/unittest/trailing-call	-
PASS	imported-goose/unittest/type-alias	-
PASS	imported-goose/unittest/type-switch	-
PASS	imported-goose/unittest/varargs	-
PASS	imported-goose/unittest/vars	-
PASS	init/bare-call-in-init	-
PASS	init/blank-var-init	-
PASS	init/global-addr-taken	-
PASS	init/global-composite	-
PASS	init/global-in-closure	-
PASS	init/global-shared-mutation	-
PASS	init/global-zero-before-init	-
FAIL	init/hidden-dep-order	differential
PASS	init/init-defer-recover	-
PASS	init/init-panic	-
PASS	init/init-sees-var-values	-
PASS	init/multi-file-order	-
PASS	init/multi-value-var-init	-
PASS	init/multiple-init-order	-
PASS	init/package-init-order	-
PASS	init/quarantined-init-dep	-
PASS	init/quarantined-init-iface	-
PASS	init/spec-dependency-example	-
PASS	init/var-init-sequence	-
PASS	interfaces/acked-indexer/hit	-
PASS	interfaces/acked-indexer/miss	-
PASS	interfaces/anonymous-alias-dispatch	-
PASS	interfaces/assert-error-satisfaction/classify	-
PASS	interfaces/assert-error-satisfaction/declared-not-called	-
PASS	interfaces/assert-error-satisfaction/no-call	-
PASS	interfaces/assert-error-satisfaction/positive	-
PASS	interfaces/assert-imported-interface/negative	-
PASS	interfaces/assert-imported-interface/positive	-
PASS	interfaces/assert-imported-method-set/comma-ok	-
PASS	interfaces/assert-imported-method-set/panic-form	-
PASS	interfaces/call-assign-boxing-controls/concrete	-
PASS	interfaces/call-assign-boxing-controls/per-pair	-
PASS	interfaces/call-assign-boxing-controls/var-init	-
PASS	interfaces/call-assign-boxing/assign-any	-
PASS	interfaces/call-assign-boxing/assign-error	-
PASS	interfaces/call-assign-boxing/named-result	-
PASS	interfaces/deep-incomparable-dynamic-eq	-
PASS	interfaces/embedded-interface	-
PASS	interfaces/embedded-interface-assertion	-
PASS	interfaces/embedded-interface-duplicate-method	-
PASS	interfaces/embedded-interface-shadowing/explicit-duplicate	-
PASS	interfaces/embedded-interface-shadowing/interface-field-dispatch	-
PASS	interfaces/embedded-interface-shadowing/interface-field-nil-panic	-
PASS	interfaces/embedded-interface-shadowing/interface-field-shadowed	-
PASS	interfaces/embedded-interface-shadowing/nil-pointer-method-promoted	-
PASS	interfaces/embedded-interface-shadowing/pointer-method-promoted	-
PASS	interfaces/error-idioms/any-round-trip	-
PASS	interfaces/error-idioms/extra-interface-assertion	-
PASS	interfaces/error-idioms/nil-error	-
PASS	interfaces/error-idioms/nil-pointer-method	-
PASS	interfaces/error-idioms/pointer-identity	-
PASS	interfaces/error-idioms/promoted-method	-
PASS	interfaces/error-idioms/uncomparable-panic	-
PASS	interfaces/error-idioms/value-equality	-
PASS	interfaces/error-interface	-
